STOP_ID,STOP_NAME,STOP_LAT,STOP_LON,LOCATION_T,PARENT_STA,TRIP_COUNT,TRIP_IDS,ROUTE_IDS,ROUTE_NAMS
"0501KIR","PCEA junction",-1.330493689,36.78050995,0,"NULL",1,"70034111","70100203411","34L"
"0501KIS","Kiserian",-1.429062,36.68688699999,0,"NULL",1,"50126111","50205012611","126"
"0501KMC","KMC",-1.452389359,36.97996437999,0,"NULL",2,"50110121 50110211","50901011011 50901011012","110ATH 110AK"
"0501KNA","Kenol/Nairobi Academy",-1.34098649,36.75353229,0,"NULL",2,"50024110 50024211","50206002411 50000002412","24 24BK"
"0501KNL","Kenol",-1.3972,36.75541499999,0,"NULL",2,"50125111 50126111","50205012511 50205012611","125 126"
"0501KOD","Kordes Roses",-1.360904,36.727629,0,"NULL",1,"50024110","50206002411","24"
"0501KPT","Kapiti Junction",-1.31078,36.83782,0,"NULL",1,"50011111","50100001111","11"
"0501KPU","Kenya Polytechnic Bus Stop",-1.292001,36.822352,0,"NULL",1,"50024110","50206002411","24"
"0501KRD","Kirdi/Southend Estate",-1.322499,36.831532,0,"NULL",1,"5012C111","50300012C11","12C"
"0501KSG","Kiserian Girls/Kwa Maji",-1.423356,36.69602799999,0,"NULL",2,"50126111 50126211","50205012611 50205012601","126 126RK"
"0501KSN","Kwa Stone",-1.286664,36.973706,0,"NULL",2,"50033261 50033311","50703033J01 50700003311","33J 33UTW"
"0501KSP","Kspca/Marist Lane",-1.338030696,36.73263787999,0,"NULL",1,"50024211","50000002412","24BK"
"0501KSS","Karen South Secondary",-1.339849234,36.74548566,0,"NULL",1,"50024211","50000002412","24BK"
"0501KWG","Kwa Gate A",-1.300485,36.914382,0,"NULL",1,"5033C181","50703033C11","33B"
"0501KWK","Kwa Kanisa",-1.309593,36.914791,0,"NULL",1,"5033C181","50703033C11","33B"
"0501LRJ","Lang'Ata Road Junction/ Go Left",-1.333229542,36.71603500999,0,"NULL",1,"50024110","50206002411","24"
"0501LSR","Kwa Kimani/Laiser Hill",-1.39564,36.734614,0,"NULL",2,"50126111 50126211","50205012611 50205012601","126 126RK"
"0501MAB","Matbronze",-1.363583,36.747385,0,"NULL",1,"50024110","50206002411","24"
"0501MAG","Magharibi/Kogo Star",-1.313644052,36.8174386,0,"NULL",1,"5014B111","50201014B11","14B"
"0501MAL","Moran Lane/Masai Lane Junction",-1.360892,36.722524,0,"NULL",1,"50024110","50206002411","24"
"0501MAS","Masai Road",-1.360855,36.729176,0,"NULL",1,"50024110","50206002411","24"
"0501MAU","Marula",-1.33674,36.71575299999,0,"NULL",1,"50024110","50206002411","24"
"0501MBE","Rubia/Maasai Estate",-1.326652765,36.78980648999,0,"NULL",1,"50015111","50204001511","15"
"0501MBO","Masai Lane Bogani Lane Junction",-1.35522902,36.72318040999,0,"NULL",1,"50024110","50206002411","24"
"0501MBT","Mabati",-1.369525,36.91702699999,0,"NULL",2,"50110111 50110121","50800011011 50901011011","110 110ATH"
"0501MDN","Madina Estate",-1.325505,36.835461,0,"NULL",1,"5012D111","50301012D11","12D"
"0501MIA","Tumaini",-1.279349327,36.96690201999,0,"NULL",2,"50033271 50033311","50700033H01 50700003311","33H 33UTW"
"0501MIL","Miller Estate",-1.311755776,36.82008862,0,"NULL",1,"5014B111","50201014B11","14B"
"0501MJN","Mjengo",-1.406255,36.94662999999,0,"NULL",2,"50110111 50110121","50800011011 50901011011","110 110ATH"
"0501MKR","Mukoma Road",-1.372141,36.76861999999,0,"NULL",2,"50125111 50126111","50205012511 50205012611","125 126"
"0501MKS","Madaraka Shopping Centre",-1.306804419,36.81764245,0,"NULL",1,"5014A111","50201014A11","14A"
"0501MLG","Mlangoni",-1.45005,36.968372,0,"NULL",1,"50110111","50800011011","110"
"0501MLK","Mega Link",-1.339634657,36.74394608,0,"NULL",1,"50024211","50000002412","24BK"
"0501MOA","Ramco",-1.328777075,36.8780458,0,"NULL",1,"50033131","50701003311","33TP"
"0501MOE","Moi Educational Centre",-1.313263178,36.81904256,0,"NULL",1,"5014B111","50201014B11","14B"
"0501MQE","Mosque",-1.311314,36.838391,0,"NULL",1,"50011121","50100001121","11_2"
"0501MRG","Maro Gardens",-1.358862,36.762636,0,"NULL",2,"50125111 50126111","50205012511 50205012611","125 126"
"0501MSA","Mombasa Road",-1.318342,36.83872999999,0,"NULL",1,"50011111","50100001111","11"
"0501NDG","Ndege Road",-1.336587667,36.72235966,0,"NULL",1,"50024211","50000002412","24BK"
"0501NEK","NEMA",-1.320611,36.83731499999,0,"NULL",2,"5012C111 5012D111","50300012C11 50301012D11","12C 12D"
"0501NIB","NIBS/Ongata Rongai",-1.391825,36.76594,0,"NULL",2,"50125111 50126111","50205012511 50205012611","125 126"
"0501NKO","Nkoroi White House",-1.404555,36.7175,0,"NULL",2,"50126111 50126211","50205012611 50205012601","126 126RK"
"0501NLP","Nalepo",-1.420524,36.70362399999,0,"NULL",2,"50126111 50126211","50205012611 50205012601","126 126RK"
"0501NMD","NHC Flats/Madaraka Primary School",-1.306820512,36.81655347,0,"NULL",1,"5014A111","50201014A11","14A"
"0501NMJ","Namanga Junction",-1.434982,36.97111799999,0,"NULL",1,"50110121","50901011011","110ATH"
"0501NNL","Nice N Lovely",-1.354464,36.90663,0,"NULL",2,"50110111 50110121","50800011011 50901011011","110 110ATH"
"0501NNP","Nairobi National Park Gate",-1.348156,36.764887,0,"NULL",2,"50125111 50126111","50205012511 50205012611","125 126"
"0501NPC","Npc Karen",-1.341834068,36.75927758,0,"NULL",2,"50024110 50024211","50206002411 50000002412","24 24BK"
"0501NTN","Nation",-1.372267,36.92029699999,0,"NULL",1,"50110111","50800011011","110"
"0501NYY","Nyayo",-1.305779815,36.827057,0,"NULL",9,"50033111 50033131 50033141 50033161 50033311 50110111 50110121 5012C111 5012D111","50600003311 50701003311 50702003311 50600033A11 50700003311 50800011011 50901011011 50300012C11 50301012D11","33IMR 33TP 33FED 33MKR 33UTW 110 110ATH 12C 12D"
"0501OCN","Corner Stop",-1.286317706,36.97360486,0,"NULL",1,"50033311","50700003311","33UTW"
"0501OHA","Maisha Bora",-1.288597584,36.97707295,0,"NULL",1,"50033311","50700003311","33UTW"
"0501OIL","Langata Barracks",-1.332027912,36.78349257,0,"NULL",1,"70034111","70100203411","34L"
"0501OIN","Oilibya/NEMA",-1.319809,36.837822,0,"NULL",2,"5012C111 5012D111","50300012C11 50301012D11","12C 12D"
"0501OLA","Astrol",-1.290979385,36.94689274,0,"NULL",3,"50033261 50033271 50033311","50703033J01 50700033H01 50700003311","33J 33H 33UTW"
"0501OLR","Olerai",-1.396351,36.744019,0,"NULL",2,"50126111 50126211","50205012611 50205012601","126 126RK"
"0501OLS","Our Lady Secondary",-1.317707,36.847369,0,"NULL",1,"50011111","50100001111","11"
"0501ONM","Tyme Arcade/Ongata Mall",-1.397174,36.759599,0,"NULL",2,"50125111 50126111","50205012511 50205012611","125 126"
"0501OTT","Toyota",-1.303866273,36.82615578,0,"NULL",1,"50033131","50701003311","33TP"
"0501OUT","Ruiru Road Junction",-1.153641075,36.95994704999,0,"NULL",1,"50145111","50700014501","145B"
"0501PCE","Kanisani/PCEA",-1.407454,36.714424,0,"NULL",2,"50126111 50126211","50205012611 50205012601","126 126RK"
"0501PRI","OiLibya",-1.327264309,36.78898573,0,"NULL",2,"70034110 70034111","70100203411 70100203411","34L 34L"
"0501PTN","Total Petrol Station/Corner",-1.310516596,36.83728158,0,"NULL",2,"50011111 50011121","50100001111 50100001121","11 11_2"
"0501PVW","Parkview/Winners",-1.320817,36.849409,0,"NULL",1,"50011121","50100001121","11_2"
"0501RCK","Redcross",-1.322266,36.833311,0,"NULL",1,"5012C111","50300012C11","12C"
"0501RCR","Red Cross",-1.3237,36.83373199999,0,"NULL",1,"5012D111","50301012D11","12D"
"0501RET","Corner Stop",-1.286258698,36.97354853,0,"NULL",1,"50033261","50703033J01","33J"
"0501RIA","Kariba Estate",-1.311496,36.84082099999,0,"NULL",1,"50011121","50100001121","11_2"
"0501RIM","Rimpa Road",-1.417762041,36.70903981,0,"NULL",2,"50126111 50126211","50205012611 50205012601","126 126RK"
"0501RIV","Vumira/Mariakani",-1.310709715,36.83517873,0,"NULL",1,"50011111","50100001111","11"
"0501RNG","Tumaini/Ongata Rongai",-1.395227,36.76372299999,0,"NULL",2,"50125111 50126111","50205012511 50205012611","125 126"
"0501RNP","Ongata Rongai Police Station/Nyotu",-1.397304,36.756748,0,"NULL",2,"50125111 50126111","50205012511 50205012611","125 126"
"0501RRI","Karuri",-1.307941675,36.8137157,0,"NULL",1,"5014A111","50201014A11","14A"
"0501RTI","Railway Training Institute",-1.313674,36.842114,0,"NULL",1,"50011121","50100001121","11_2"
"0501S39","39",-1.438724,36.97843199999,0,"NULL",1,"50110121","50901011011","110ATH"
"0501SBD","South B Dispensary",-1.316795,36.84286,0,"NULL",1,"50011121","50100001121","11_2"
"0501SBK","Sabaki",-1.420016,36.954022,0,"NULL",2,"50110111 50110121","50800011011 50901011011","110 110ATH"
"0501SDG","Standard Group",-1.331094503,36.85984968999,0,"NULL",8,"50033111 50033131 50033141 50033161 50033311 50110111 50110121 5033C181","50600003311 50701003311 50702003311 50600033A11 50700003311 50800011011 50901011011 50703033C11","33IMR 33TP 33FED 33MKR 33UTW 110 110ATH 33B"
"0501SDO","Doshi",-1.329138047,36.88483715,0,"NULL",1,"50033131","50701003311","33TP"
"0501SEL","Shell",-1.321118242,36.84110641,0,"NULL",1,"50033131","50701003311","33TP"
"0501SGC","South Gate Centre",-1.310699,36.836801,0,"NULL",2,"50011111 50011121","50100001111 50100001121","11 11_2"
"0501SHM","Shalom",-1.435689,36.966667,0,"NULL",1,"50110111","50800011011","110"
"0501SKN","Sokoni/Peponi",-1.448446512,36.98041499,0,"NULL",3,"50110121 50110210 50110211","50901011011 50901011012 50901011012","110ATH 110AK 110AK"
"0501SLM","Sulami/Nyambura",-1.457861066,36.97855352999,0,"NULL",2,"50110121 50110211","50901011011 50901011012","110ATH 110AK"
"0501SNA","Sana Sana",-1.318756342,36.84097767,0,"NULL",1,"50011111","50100001111","11"
"0501SRI","Sori/Olive",-1.317606,36.83872999999,0,"NULL",1,"50011111","50100001111","11"
"0501STM","St. Mary's Catholic Church/Sironik Road",-1.3963,36.761664,0,"NULL",2,"50125111 50126111","50205012511 50205012611","125 126"
"0501STS","Starsheik",-1.456219,36.979792,0,"NULL",2,"50110121 50110211","50901011011 50901011012","110ATH 110AK"
"0501SVK","St.Veronica ACK",-1.312392,36.842398,0,"NULL",1,"50011121","50100001121","11_2"
"0501SYC","Petma/Mlolongo Chini",-1.396349,36.941417,0,"NULL",2,"50110111 50110121","50800011011 50901011011","110 110ATH"
"0501SYJ","Tops/Stage Ya Juu",-1.39112,36.93797599999,0,"NULL",2,"50110111 50110121","50800011011 50901011011","110 110ATH"
"0501TAM","Tamambo",-1.345196,36.71440299999,0,"NULL",1,"50024110","50206002411","24"
"0501TFS","Tuffsteel",-1.337222,36.89493199999,0,"NULL",2,"50110111 50110121","50800011011 50901011011","110 110ATH"
"0501TKS","Tuskys",-1.317235,36.918239,0,"NULL",2,"50033141 5033C181","50702003311 50703033C11","33FED 33B"
"0501TLL","Toll",-1.426369,36.95879399999,0,"NULL",2,"50110111 50110121","50800011011 50901011011","110 110ATH"
"0501TML","Shell/T-Mall",-1.311067,36.81723199999,0,"NULL",6,"50015111 50016111 50024110 50125111 50126111 70033210","50204001511 50203001611 50206002411 50205012511 50205012611 70101013301","15 16 24 125 126 33SB"
"0501TTO","Tolet",-1.325633526,36.84182524999,0,"NULL",1,"5012D111","50301012D11","12D"
"0501UCH","Carnivore/Uchumi Hyper/Dam Estate",-1.322844028,36.80449963,0,"NULL",3,"50024110 50125111 50126111","50206002411 50205012511 50205012611","24 125 126"
"0501UMI","Quickmart",-1.167289674,36.96447194,0,"NULL",1,"50145111","50700014501","145B"
"0501UTJ","Utawala Junction/Benedicta",-1.278777,36.967821,0,"NULL",1,"50033271","50700033H01","33H"
"0501VIL","Embakasi Village",-1.312093,36.91453899999,0,"NULL",2,"50033141 5033C181","50702003311 50703033C11","33FED 33B"
"0501VLG","Village",-1.453628,36.967694,0,"NULL",2,"50110111 50110211","50800011011 50901011012","110 110AK"
"0501VNL","Vanillas",-1.452072859,36.96814119999,0,"NULL",2,"50110111 50110211","50800011011 50901011012","110 110AK"
"0501VOD","Avocado",-1.360433936,36.76273656,0,"NULL",1,"50125111","50205012511","125"
"0501WCK","Wildlife Clubs of Kenya",-1.338282824,36.77350938,0,"NULL",3,"50024110 50125111 50126111","50206002411 50205012511 50205012611","24 125 126"
"0501WEB","Nairobi West",-1.307314038,36.82369888,0,"NULL",2,"5014A111 5014B111","50201014A11 50201014B11","14A 14B"
"0501WIL","Wilson/AMREF",-1.316685677,36.81349038999,0,"NULL",4,"50015111 50024110 50125111 50126111","50204001511 50206002411 50205012511 50205012611","15 24 125 126"
"0501WMN","Nairobi Women's Hospital/Fairmart",-1.396517,36.74618499999,0,"NULL",2,"50126111 50126211","50205012611 50205012601","126 126RK"
"0501ZZL","Mazzoldi House",-1.336394548,36.71975255,0,"NULL",1,"50024211","50000002412","24BK"
"0502AMB","Kencom/Ambassadeur",-1.2854,36.825803,0,"0005AMB",4,"50033310 50033311 7046P110 7046P111","50700003311 50700003311 70805046P10 70805046P10","33UTW 33UTW 046P 046P"
"0502BMA","Bomas/Galleria",-1.342349052,36.76433622999,0,"NULL",2,"50024210 7024C110","50000002412 70201024C11","24BK 24C"
"0502DVK","Devki",-1.444079876,36.98937893,0,"NULL",3,"50110121 50110210 50110211","50901011011 50901011012 50901011012","110ATH 110AK 110AK"
"0503CNA","Container/New Apostolic Church",-1.322103,36.82880999999,0,"NULL",2,"5012C111 5012D110","50300012C11 50301012D11","12C 12D"
"0503HRS","Highrise",-1.314700842,36.80804550999,0,"NULL",3,"50016111 70034110 7024C110","50203001611 70100203411 70201024C11","16 34L 24C"
"0503KNK","Karen/Nakumatt Crossroads",-1.323235,36.70802499999,0,"NULL",1,"50024110","50206002411","24"
"0503KRL","Karen Road-Lang'Ata Road Junction",-1.333068609,36.7160511,0,"NULL",2,"50024210 50024211","50000002412 50000002412","24BK 24BK"
"0503MZW","St. Bakhita",-1.324737668,36.88891411,0,"NULL",1,"50033160","50600033A11","33MKR"
"0503PEV","Posta Embakasi Village",-1.308323,36.911462,0,"NULL",2,"50033140 50033141","50702003311 50702003311","33FED 33FED"
"0503STS","Strathmore/Siwaka",-1.308703423,36.81235312999,0,"NULL",1,"5014A111","50201014A11","14A"
"0503TMO","T-Mall",-1.312989593,36.81667148999,0,"NULL",1,"5014B111","50201014B11","14B"
"0510AAD","Madharau Stage",-1.389353513,36.93631410999,0,"NULL",1,"50110110","50800011011","110"
"0510AAF","Nairobi Area Traffic Police Headquarters",-1.297008991,36.80693775,0,"NULL",1,"50016110","50203001611","16"
"0510AAN","Langata High School",-1.324823499,36.78001642,0,"NULL",1,"50015110","50204001511","15"
"0510AAU","Utawala",-1.2840271,36.98895514,0,"NULL",1,"50033310","50700003311","33UTW"
"0510ABO","Maboko Road",-1.329927922,36.78171158,0,"NULL",1,"50015110","50204001511","15"
"0510ADP","AP",-1.285025,36.95658699999,0,"NULL",3,"50033260 50033270 50033310","50703033J01 50700033H01 50700003311","33J 33H 33UTW"
"0510AEM","Eka Hotel/Nextgen mall",-1.323361873,36.84406757,0,"NULL",1,"50110120","50901011011","110ATH"
"0510AGP","Agip",-1.291821599,36.82235777,0,"NULL",20,"40033510 50015110 50016110 50024111 50033110 50033160 50110110 50110120 50125110 50126110 5012D110 5014A110 5014B110 5033C180 60056110 70002110 70008110 70033110 70102110 70111110","40700033C11 50204001511 50203001611 50206002411 50600003311 50600033A11 50800011011 50901011011 50205012511 50205012611 50301012D11 50201014A11 50201014B11 50703033C11 60201005611 70601000211 70200000811 70000203311 70600010211 70400011111","33C 15 16 24 33IMR 33MKR 110 110ATH 125 126 12D 14A 14B 33B 56 2 8 33NG 102 111"
"0510AGR","Garage",-1.329485178,36.78015589999,0,"NULL",1,"50015110","50204001511","15"
"0510AIH","Harakisha",-1.31408,36.83825253999,0,"NULL",1,"50011110","50100001111","11"
"0510AIM","Imara",-1.329201579,36.87830328999,0,"NULL",1,"50110120","50901011011","110ATH"
"0510AIR","Makaburini",-1.298189163,36.82341456,0,"NULL",3,"50015110 50125110 5033C180","50204001511 50205012511 50703033C11","15 125 33B"
"0510AIW","Maziwa",-1.323267817,36.88520461,0,"NULL",1,"50033160","50600033A11","33MKR"
"0510ALM","Langata Road Primary",-1.317243576,36.81278229,0,"NULL",1,"50024110","50206002411","24"
"0510AMN","Amani",-1.280986,36.963754,0,"NULL",3,"50033260 50033270 50033310","50703033J01 50700033H01 50700003311","33J 33H 33UTW"
"0510AMR","AMREF",-1.319035292,36.81074917,0,"NULL",3,"50125110 50126110 7024C110","50205012511 50205012611 70201024C11","125 126 24C"
"0510ANI","China",-1.293013215,36.9441247,0,"NULL",3,"50033260 50033270 50033310","50703033J01 50700033H01 50700003311","33J 33H 33UTW"
"0510AOC","Nacico",-1.287579864,36.83716445999,0,"NULL",1,"50011120","50100001121","11_2"
"0510ARA","Makadara",-1.457325339,36.97460532,0,"NULL",1,"50110120","50901011011","110ATH"
"0510ARK","Ark Junction",-1.309252,36.83367299999,0,"NULL",1,"50011120","50100001121","11_2"
"0510ATL","Airtel",-1.325960755,36.84849857999,0,"NULL",6,"50033110 50033160 50033310 50110110 50110120 5033C180","50600003311 50600033A11 50700003311 50800011011 50901011011 50703033C11","33IMR 33MKR 33UTW 110 110ATH 33B"
"0510ATN","Utawala Junction/Benedicta",-1.278855801,36.96796953999,0,"NULL",1,"50033260","50703033J01","33J"
"0510AVT","Aviation",-1.319394,36.907426,0,"NULL",3,"50033260 50033270 50033310","50703033J01 50700033H01 50700003311","33J 33H 33UTW"
"0510BAL","Lab",-1.330553412,36.86789632,0,"NULL",1,"50033310","50700003311","33UTW"
"0510BEI","Bellevue",-1.319646835,36.83797358999,0,"NULL",1,"50033140","50702003311","33FED"
"0510BKM","Mukoma Road",-1.371589,36.76824599999,0,"NULL",2,"50125110 50126110","50205012511 50205012611","125 126"
"0510BLV","Belleview",-1.319453716,36.83760880999,0,"NULL",6,"50033110 50033160 50033310 50110110 50110120 5033C180","50600003311 50600033A11 50700003311 50800011011 50901011011 50703033C11","33IMR 33MKR 33UTW 110 110ATH 33B"
"0510BRC","Langata Barracks",-1.331629,36.78360399999,0,"NULL",3,"50125110 50126110 7024C110","50205012511 50205012611 70201024C11","125 126 24C"
"0510BRK","Barracks/75 Rounda",-1.313313,36.923192,0,"NULL",3,"50033260 50033270 50033310","50703033J01 50700033H01 50700003311","33J 33H 33UTW"
"0510CAN","Carnivore/Rafikiz",-1.323061,36.80204599999,0,"NULL",4,"50125110 50126110 70034110 7024C110","50205012511 50205012611 70100203411 70201024C11","125 126 34L 24C"
"0510CAO","Avocado",-1.360326647,36.76262926999,0,"NULL",2,"50125110 50126110","50205012511 50205012611","125 126"
"0510CFI","Kwa Chief",-1.326491833,36.78033829,0,"NULL",1,"50015110","50204001511","15"
"0510CNG","Car & General",-1.303541,36.83183799999,0,"NULL",2,"50011110 50011120","50100001111 50100001121","11 11_2"
"0510CRH","Church",-1.327543259,36.78005934,0,"NULL",1,"50015110","50204001511","15"
"0510CUN","South C shopping centre",-1.313027143,36.83007181,0,"NULL",1,"50033140","50702003311","33FED"
"0510DOT","DT Dobie",-1.299521059,36.83681756,0,"NULL",1,"50011110","50100001111","11"
"0510DUS","Industrial Area",-1.300196975,36.83567314999,0,"NULL",1,"50011120","50100001121","11_2"
"0510DVM","Madaraka Flyover",-1.307973862,36.81902646999,0,"NULL",1,"50015110","50204001511","15"
"0510E4E","Uhuru Gardens Gate 1",-1.323916912,36.78997277999,0,"NULL",1,"50015110","50204001511","15"
"0510EAR","Kware",-1.396594048,36.74958944,0,"NULL",1,"50125110","50205012511","125"
"0510EAZ","Keza",-1.286044121,36.9546926,0,"NULL",2,"50033270 50033310","50700033H01 50700003311","33H 33UTW"
"0510EGL","Bomas/Galleria",-1.344484091,36.76601528999,0,"NULL",2,"50125110 50126110","50205012511 50205012611","125 126"
"0510EKI","Kwa Chief",-1.282915503,36.96002483,0,"NULL",2,"50033260 50033270","50703033J01 50700033H01","33J 33H"
"0510EMG","Uchumi/Mugumoini Market",-1.325579882,36.78538084,0,"NULL",1,"50015110","50204001511","15"
"0510EON","Otiende",-1.323627234,36.77998423999,0,"NULL",1,"50015110","50204001511","15"
"0510EPN","Pipeline",-1.316540837,36.89519315999,0,"NULL",1,"50033130","50701003311","33TP"
"0510EPR","St. Peter's",-1.327596903,36.78509116,0,"NULL",1,"50015110","50204001511","15"
"0510EPZ","Epz",-1.467201,36.96126799999,0,"NULL",2,"50110110 50110210","50800011011 50901011012","110 110AK"
"0510ERE","Everest",-1.437602521,36.97616099999,0,"NULL",1,"50110120","50901011011","110ATH"
"0510ETG","Eternity Gospel Church",-1.329351,36.71327,0,"NULL",1,"7024C110","70201024C11","24C"
"0510FGT","Mbagathi Flats",-1.300699711,36.80264353999,0,"NULL",1,"50016110","50203001611","16"
"0510FHI","NHIF",-1.29499197,36.81334823,0,"NULL",1,"50016110","50203001611","16"
"0510GAH","High Way",-1.316005111,36.8383491,0,"NULL",1,"50011110","50100001111","11"
"0510GIE","Stage Ya Chini",-1.394397676,36.93984926,0,"NULL",1,"50110110","50800011011","110"
"0510GMS","GM",-1.330257654,36.87062680999,0,"NULL",6,"50033110 50033160 50033310 50110110 50110120 5033C180","50600003311 50600033A11 50700003311 50800011011 50901011011 50703033C11","33IMR 33MKR 33UTW 110 110ATH 33B"
"0510GSU","GSU",-1.289601,36.94942499999,0,"NULL",3,"50033260 50033270 50033310","50703033J01 50700033H01 50700003311","33J 33H 33UTW"
"0510HAS","Elshadai",-1.287605882,36.97961569,0,"NULL",2,"50033260 50033310","50703033J01 50700003311","33J 33UTW"
"0510HDY","Hardy Stage",-1.365382,36.74246399999,0,"NULL",1,"7024C110","70201024C11","24C"
"0510HEL","Shell",-1.311299801,36.81684852,0,"NULL",1,"5014B110","50201014B11","14B"
"0510HLC","Hillcrest",-1.33809,36.73391999999,0,"NULL",1,"50024210","50000002412","24BK"
"0510HQS","HQ",-1.324143,36.79700799999,0,"NULL",3,"50125110 50126110 7024C110","50205012511 50205012611 70201024C11","125 126 24C"
"0510IAA","Imara",-1.328707694,36.88084602,0,"NULL",2,"50110110 5033C180","50800011011 50703033C11","110 33B"
"0510IAR","Vumira",-1.313070059,36.83827937,0,"NULL",1,"50011110","50100001111","11"
"0510IAV","Ravaria",-1.44966495,36.97977662,0,"NULL",1,"50110120","50901011011","110ATH"
"0510IBE","Benedicta",-1.278941631,36.9679749,0,"NULL",1,"50033310","50700003311","33UTW"
"0510IBR","Makaburini",-1.297679543,36.82311951999,0,"NULL",1,"50033140","50702003311","33FED"
"0510IDD","DT Dobie",-1.299360037,36.83700799999,0,"NULL",1,"50011120","50100001121","11_2"
"0510IIH","Highrise",-1.314615011,36.80788188999,0,"NULL",1,"50016110","50203001611","16"
"0510ITI","Tumaini",-1.279563904,36.96665525,0,"NULL",1,"50033270","50700033H01","33H"
"0510IWT","Twiga",-1.342654824,36.76497995999,0,"NULL",1,"50024110","50206002411","24"
"0510/JA","Rounda/Taj",-1.323648691,36.89963222,0,"NULL",1,"50033130","50701003311","33TP"
"0510JAS","St James",-1.323178053,36.84383153999,0,"NULL",1,"50110110","50800011011","110"
"0510JNT","Junction",-1.313842535,36.83828741,0,"NULL",1,"50011110","50100001111","11"
"0510KAB","Makaburini",-1.298146248,36.82333946,0,"NULL",9,"50033110 50033160 50033310 50110110 50110120 50126110 5012C110 5014A110 5014B110","50600003311 50600033A11 50700003311 50800011011 50901011011 50205012611 50300012C11 50201014A11 50201014B11","33IMR 33MKR 33UTW 110 110ATH 126 12C 14A 14B"
"0510KAL","Jua Kali",-1.28881824,36.83961510999,0,"NULL",1,"50011120","50100001121","11_2"
"0510KAO","AOSK",-1.355127096,36.72191978,0,"NULL",1,"50024110","50206002411","24"
"0510KAS","Deliverance Church Langata/Kanisani",-1.323677,36.79889699999,0,"NULL",4,"50125110 50126110 70034110 7024C110","50205012511 50205012611 70100203411 70201024C11","125 126 34L 24C"
"0510KBL","Kobil",-1.327956319,36.89383863999,0,"NULL",1,"50033140","50702003311","33FED"
"0510KEF","Kenyatta Market Flyover",-1.306232,36.80327799999,0,"NULL",1,"50016110","50203001611","16"
"0510KFA","Rafikiz/Carnivore",-1.322994232,36.80199980999,0,"NULL",1,"50015110","50204001511","15"
"0510KIT","Kitengela",-1.47715,36.957852,0,"NULL",1,"50110110","50800011011","110"
"0510KJC","Kareng'ata/Jkuat/Cuea",-1.353708,36.74707999999,0,"NULL",1,"7024C110","70201024C11","24C"
"0510KNH","Karen Hospital",-1.33695,36.72590999999,0,"NULL",1,"50024210","50000002412","24BK"
"0510KOB","Kobil",-1.395972,36.76218699999,0,"NULL",2,"50125110 50126110","50205012511 50205012611","125 126"
"0510KPT","Kapiti Crescent",-1.313471,36.83825999999,0,"NULL",1,"50011120","50100001121","11_2"
"0510KSM","Kiserain Nairobi Bus Stop",-1.429533,36.685794,0,"NULL",1,"50126210","50205012601","126RK"
"0510KWR","Kware",-1.396708,36.74965,0,"NULL",1,"50126110","50205012611","126"
"0510LEN","Mihang'o/ Kayole Junction",-1.287877589,36.95202111999,0,"NULL",1,"50033270","50700033H01","33H"
"0510LEO","Arka Hotel",-1.326969266,36.84225708,0,"NULL",1,"5012D110","50301012D11","12D"
"0510LGP","Langata Road Primary School",-1.317562,36.812316,0,"NULL",3,"50125110 50126110 70034110","50205012511 50205012611 70100203411","125 126 34L"
"0510LGT","Langata Hospital/Mobil",-1.328715,36.78874299999,0,"NULL",3,"50125110 50126110 7024C110","50205012511 50205012611 70201024C11","125 126 24C"
"0510LIV","Civil Servant",-1.322704554,36.78883553,0,"NULL",1,"50015110","50204001511","15"
"0510LKO","Kenol",-1.397182166,36.75556218999,0,"NULL",1,"50126110","50205012611","126"
"0510LOO","Mlolongo",-1.40007323,36.94305717999,0,"NULL",1,"50110110","50800011011","110"
"0510LTA","Total",-1.301600933,36.83283984999,0,"NULL",1,"50011120","50100001121","11_2"
"0510LTL","T-Mall",-1.311256886,36.81681633,0,"NULL",1,"50015110","50204001511","15"
"0510LTO","Total",-1.274092197,36.97303891,0,"NULL",1,"50033270","50700033H01","33H"
"0510LTY","OiLibya",-1.327221394,36.78887843999,0,"NULL",1,"50015110","50204001511","15"
"0510MAR","Transamii",-1.325601339,36.89768492999,0,"NULL",1,"50033140","50702003311","33FED"
"0510MAS","Mass",-1.3124156,36.83831155,0,"NULL",1,"50011110","50100001111","11"
"0510MAY","Tmall",-1.312957406,36.81669294999,0,"NULL",1,"5014B110","50201014B11","14B"
"0510MBL","Boby Meal",-1.331625937,36.86076164,0,"NULL",1,"50110110","50800011011","110"
"0510MCU","Mchumbi Road",-1.311661,36.838182,0,"NULL",1,"50011120","50100001121","11_2"
"0510MDA","Makadara",-1.456418037,36.97446585,0,"NULL",1,"50110210","50901011012","110AK"
"0510MEF","AMREF",-1.319024563,36.81080818,0,"NULL",1,"50015110","50204001511","15"
"0510MES","Times Tower",-1.291000843,36.82381153,0,"NULL",1,"50033140","50702003311","33FED"
"0510MFL","Madaraka Flyover",-1.307930946,36.81912303,0,"NULL",3,"50125110 50126110 5014B110","50205012511 50205012611 50201014B11","125 126 14B"
"0510MOB","Bobmill",-1.331571937,36.85994625,0,"NULL",3,"50033140 50033310 50110120","50702003311 50700003311 50901011011","33FED 33UTW 110ATH"
